,Unnamed: 0,issue_num,type,state,Original Text,Processed Text,Full Length,len,aa,begauth,has_code,first_turn,last_turn,created_at,clen,tlen,cloc,tloc,tpos1,tpos2,ppau,npau,Code
6583,6583,34779,body,closed,"GNU/Linux

Core I5 (7th Gen), 8GB memory (no swap file, running from flash drive in USB)

make was invoked with all defaults taken, no command line options.","GNU/Linux

Core I5 (7th Gen), 8GB memory (no swap file, running from flash drive in USB)

make was invoked with all defaults taken, no command line options.",160,160,3,1,0,1,0,1597446529.0,1.0,1.0,0.8888888888888888,0.5,0.0,1.0,0.0,1.0,Potential New Issues and Requests
6584,6584,34779,body,closed,CODE,CODE,4,4,3,1,1,1,0,1597446529.0,0.032258064516129,0.032258064516129,1.0,0.5625,0.0,1.0,0.0,1.0,Potential New Issues and Requests
6585,6585,34779,comment,closed,"error: inlining failed in call to always_inline

Unfortunately that's a compiler bug, we can't help you with that.","error: inlining failed in call to always_inline

Unfortunately that's a compiler bug, we can't help you with that.",116,116,2,0,0,0,1,1597502094.0,1.0,0.6129032258064516,0.1428571428571428,0.625,1.0,0.0,1.0,0.0,Solution Discussion
6586,6586,34779,comment,closed,Try another compiler.,Try another compiler.,21,21,2,0,0,0,1,1597502094.0,0.1578947368421052,0.0967741935483871,0.2857142857142857,0.6875,1.0,0.0,1.0,0.0,Investigation and Exploration
6587,6587,34779,comment,closed,"That aside, you mention raspbian","That aside, you mention raspbian",32,32,2,0,0,0,1,1597502094.0,0.2631578947368421,0.1612903225806451,0.4285714285714285,0.75,1.0,0.0,1.0,0.0,Investigation and Exploration
6588,6588,34779,comment,closed,but you're compiling for i686-linux-gnu.,but you're compiling for i686-linux-gnu.,40,40,2,0,0,0,1,1597502094.0,0.3684210526315789,0.2258064516129032,0.5714285714285714,0.8125,1.0,0.0,1.0,0.0,Solution Discussion
6589,6589,34779,comment,closed,If your intent was to cross-compile you probably need to pass the right flags to configure.,If your intent was to cross-compile you probably need to pass the right flags to configure.,91,91,2,0,0,0,1,1597502094.0,0.8947368421052632,0.5483870967741935,0.7142857142857143,0.875,1.0,0.0,1.0,0.0,Motivation
6590,6590,34779,comment,closed,I'm going to close this,I'm going to close this,23,23,2,0,0,0,1,1597502094.0,0.2631578947368421,0.1612903225806451,0.8571428571428571,0.9375,1.0,0.0,1.0,0.0,Social Conversation
6591,6591,34779,comment,closed,but I can move it to nodejs/help if you have follow-up questions.,but I can move it to nodejs/help if you have follow-up questions.,65,65,2,0,0,0,1,1597502094.0,0.7368421052631579,0.4516129032258064,1.0,1.0,1.0,0.0,1.0,0.0,Action on Issue
6592,6592,32940,title,closed,Missing destroy event when using Promise,Missing destroy event when using Promise,40,40,3,1,0,1,0,1587399145.0,0.24,0.2142857142857142,0.1111111111111111,0.0714285714285714,0.0,1.0,0.0,0.0462346809430136,Social Conversation
6593,6593,32940,body,closed,"<!--
Thank you for reporting an issue.","<!--
Thank you for reporting an issue.",39,39,3,1,0,1,0,1587399145.0,0.32,0.2857142857142857,0.2222222222222222,0.1428571428571428,0.0,1.0,0.0,0.0462346809430136,Social Conversation
6594,6594,32940,body,closed,This issue tracker is for bugs and issues found within Node.js core.,This issue tracker is for bugs and issues found within Node.js core.,68,68,3,1,0,1,0,1587399145.0,0.48,0.4285714285714285,0.3333333333333333,0.2142857142857142,0.0,1.0,0.0,0.0462346809430136,Solution Discussion
6595,6595,32940,body,closed,"If you require more general support please file an issue on our help
repo.","If you require more general support please file an issue on our help
repo.",75,75,3,1,0,1,0,1587399145.0,0.6,0.5357142857142857,0.4444444444444444,0.2857142857142857,0.0,1.0,0.0,0.0462346809430136,Social Conversation
6596,6596,32940,body,closed,"https://github.com/nodejs/help


Please fill in as much of the template below as you're able.","https://github.com/nodejs/help


Please fill in as much of the template below as you're able.",96,96,3,1,0,1,0,1587399145.0,0.56,0.5,0.5555555555555556,0.3571428571428571,0.0,1.0,0.0,0.0462346809430136,Solution Discussion
6597,6597,32940,body,closed,"Version: v8.16.0  
Platform: x86_64 x86_64 x86_64 GNU/Linux  
Subsystem: if known, please specify affected core module name
-->

* **node: v8.16.0**:
*","Version: v8.16.0  
Platform: x86_64 x86_64 x86_64 GNU/Linux  
Subsystem: if known, please specify affected core module name
-->

* **node: v8.16.0**:
*",157,157,3,1,0,1,0,1587399145.0,1.0,0.8928571428571429,0.6666666666666666,0.4285714285714285,0.0,1.0,0.0,0.0462346809430136,Solution Discussion
6598,6598,32940,body,closed,"**Platform: Ubuntu 18.04.1 LTS 2019, x64**
*","**Platform: Ubuntu 18.04.1 LTS 2019, x64**
*",45,45,3,1,0,1,0,1587399145.0,0.28,0.25,0.7777777777777778,0.5,0.0,1.0,0.0,0.0462346809430136,Solution Discussion
6599,6599,32940,body,closed,"**Module: async_hooks**:

### The destroy event is never raised when resolving a Promise.","**Module: async_hooks**:

### The destroy event is never raised when resolving a Promise.",91,91,3,1,0,1,0,1587399145.0,0.52,0.4642857142857143,0.8888888888888888,0.5714285714285714,0.0,1.0,0.0,0.0462346809430136,Potential New Issues and Requests
6600,6600,32940,body,closed,"Possible memory leak ?

CODECODEinit ${asyncId}\nCODEdestroy ${asyncId}\nCODECODE","Possible memory leak ?

CODECODEinit ${asyncId}\nCODEdestroy ${asyncId}\nCODECODE",83,83,3,1,1,1,0,1587399145.0,0.28,0.25,1.0,0.6428571428571429,0.0,1.0,0.0,0.0462346809430136,Potential New Issues and Requests
6601,6601,32940,comment,closed,This is mostly the same as #32939.,This is mostly the same as #32939.,34,34,2,0,0,0,0,1587527098.0,0.25,0.25,0.25,0.7142857142857143,0.0441915009941559,0.955808499005844,0.0462346809430136,1.0,Investigation and Exploration
6602,6602,32940,comment,closed,If you add CODE in CODE the Promise is collected and destroy is emitted.,If you add CODE in CODE the Promise is collected and destroy is emitted.,72,72,2,0,1,0,0,1587527098.0,0.5,0.5,0.5,0.7857142857142857,0.0441915009941559,0.955808499005844,0.0462346809430136,1.0,Solution Discussion
6603,6603,32940,comment,closed,Triggering gc in the sync flow wont work here as the Promises are async and there are still references to it after the sync part is finished.,Triggering gc in the sync flow wont work here as the Promises are async and there are still references to it after the sync part is finished.,141,141,2,0,0,0,0,1587527098.0,1.0,1.0,0.75,0.8571428571428571,0.0441915009941559,0.955808499005844,0.0462346809430136,1.0,Solution Discussion
6604,6604,32940,comment,closed,Promises are quite lightweight objects therefore quite a lot of them may be in memory until they get collected.,Promises are quite lightweight objects therefore quite a lot of them may be in memory until they get collected.,111,111,2,0,0,0,0,1587527098.0,0.6785714285714286,0.6785714285714286,1.0,0.9285714285714286,0.0441915009941559,0.955808499005844,0.0462346809430136,1.0,Potential New Issues and Requests
6605,6605,32940,comment,closed,Closing as answered.,Closing as answered.,20,20,2,0,0,0,1,1590294566.0,1.0,0.1071428571428571,1.0,1.0,1.0,0.0,1.0,0.0,Social Conversation
6606,6606,31891,title,closed,"""heap out of memory"" because strings are kept in memory when 13 chars substrings are referenced","""heap out of memory"" because strings are kept in memory when 13 chars substrings are referenced",95,95,3,1,0,1,0,1582271595.0,0.4210526315789473,0.4210526315789473,0.0714285714285714,0.0526315789473684,0.0,1.0,0.0,0.0054089915704027,Observed Bug Behaviour
6607,6607,31891,body,closed,"Version: v13.9.0, v12.16.1, v10.19.0 and v8.10.0 tested
Platform: v8.10.0 Ubuntu, others 64-bit Windows

### What steps will reproduce the bug?
CODE
In the first loop with **12 chars** substrings, the memory usage is okay.","Version: v13.9.0, v12.16.1, v10.19.0 and v8.10.0 tested
Platform: v8.10.0 Ubuntu, others 64-bit Windows

### What steps will reproduce the bug?
CODE
In the first loop with **12 chars** substrings, the memory usage is okay.",227,227,3,1,1,1,0,1582271595.0,1.0,1.0,0.1428571428571428,0.1052631578947368,0.0,1.0,0.0,0.0054089915704027,Solution Discussion
6608,6608,31891,body,closed,The garbage collection cleans up the big strings.,The garbage collection cleans up the big strings.,49,49,3,1,0,1,0,1582271595.0,0.2105263157894736,0.2105263157894736,0.2142857142857142,0.1578947368421052,0.0,1.0,0.0,0.0054089915704027,Social Conversation
6609,6609,31891,body,closed,"In the second loop with **13 chars** substrings, the memory usage goes up until:
CODE","In the second loop with **13 chars** substrings, the memory usage goes up until:
CODE",86,86,3,1,1,1,0,1582271595.0,0.4210526315789473,0.4210526315789473,0.2857142857142857,0.2105263157894736,0.0,1.0,0.0,0.0054089915704027,Solution Discussion
6610,6610,31891,body,closed,The garbage collection keeps all the big strings in memory.,The garbage collection keeps all the big strings in memory.,59,59,3,1,0,1,0,1582271595.0,0.2631578947368421,0.2631578947368421,0.3571428571428571,0.2631578947368421,0.0,1.0,0.0,0.0054089915704027,Solution Discussion
6611,6611,31891,body,closed,"### Additional information
I've programmed an app, that loads many big text files, but only keeps tiny substrings of these files referenced.","### Additional information
I've programmed an app, that loads many big text files, but only keeps tiny substrings of these files referenced.",141,141,3,1,0,1,0,1582271595.0,0.6052631578947368,0.6052631578947368,0.4285714285714285,0.3157894736842105,0.0,1.0,0.0,0.0054089915704027,Solution Discussion
6612,6612,31891,body,closed,After loading a lot files it crashes with CODE,After loading a lot files it crashes with CODE,46,46,3,1,1,1,0,1582271595.0,0.2368421052631578,0.2368421052631578,0.5,0.3684210526315789,0.0,1.0,0.0,0.0054089915704027,Solution Discussion
6613,6613,31891,body,closed,and I wondered why.,and I wondered why.,19,19,3,1,0,1,0,1582271595.0,0.1052631578947368,0.1052631578947368,0.5714285714285714,0.4210526315789473,0.0,1.0,0.0,0.0054089915704027,Social Conversation
6614,6614,31891,body,closed,"When I looked at the memory usage, I saw that the complete content of all loaded files are kept in memory if the referenced substrings have 13 chars or larger.","When I looked at the memory usage, I saw that the complete content of all loaded files are kept in memory if the referenced substrings have 13 chars or larger.",159,159,3,1,0,1,0,1582271595.0,0.7894736842105263,0.7894736842105263,0.6428571428571429,0.4736842105263157,0.0,1.0,0.0,0.0054089915704027,Solution Discussion
6615,6615,31891,body,closed,So I reduced the problem to the example above.,So I reduced the problem to the example above.,46,46,3,1,0,1,0,1582271595.0,0.2368421052631578,0.2368421052631578,0.7142857142857143,0.5263157894736842,0.0,1.0,0.0,0.0054089915704027,Social Conversation
6616,6616,31891,body,closed,### Finding the implementation problem,### Finding the implementation problem,38,38,3,1,0,1,0,1582271595.0,0.1052631578947368,0.1052631578947368,0.7857142857142857,0.5789473684210527,0.0,1.0,0.0,0.0054089915704027,Social Conversation
6617,6617,31891,body,closed,"After that I found that substrings less 13 chars are copies, otherwise referenced as a SlicedString (SlicedString::kMinLengt = 13):
https://github.com/nodejs/node/blob/cdac18519fd14df9ece958cf8e29b846f512656e/deps/v8/src/builtins/builtins-string-gen.cc#L2250-L2253","After that I found that substrings less 13 chars are copies, otherwise referenced as a SlicedString (SlicedString::kMinLengt = 13):
https://github.com/nodejs/node/blob/cdac18519fd14df9ece958cf8e29b846f512656e/deps/v8/src/builtins/builtins-string-gen.cc#L2250-L2253",265,265,3,1,0,1,0,1582271595.0,0.5526315789473685,0.5526315789473685,0.8571428571428571,0.631578947368421,0.0,1.0,0.0,0.0054089915704027,Potential New Issues and Requests
6618,6618,31891,body,closed,"And then I saw that there is a big missing feature:
https://github.com/nodejs/node/blob/cdac18519fd14df9ece958cf8e29b846f512656e/deps/v8/src/objects/string.h#L646-L650
Really?","And then I saw that there is a big missing feature:
https://github.com/nodejs/node/blob/cdac18519fd14df9ece958cf8e29b846f512656e/deps/v8/src/objects/string.h#L646-L650
Really?",177,177,3,1,0,1,0,1582271595.0,0.3947368421052631,0.3947368421052631,0.9285714285714286,0.6842105263157895,0.0,1.0,0.0,0.0054089915704027,Potential New Issues and Requests
6619,6619,31891,body,closed,How should a node.js developer know that the GC has no implementation to cleanup a big stings if he only keeps references to a 13 chars or more substring.,How should a node.js developer know that the GC has no implementation to cleanup a big stings if he only keeps references to a 13 chars or more substring.,154,154,3,1,0,1,0,1582271595.0,0.7631578947368421,0.7631578947368421,1.0,0.7368421052631579,0.0,1.0,0.0,0.0054089915704027,Potential New Issues and Requests
